person_id,age,years_working,education,annual_income,parental_wealth_bracket,inheritance_received,homeowner,region_cost_of_living,dependents,health_shock,savings_rate,invests_in_markets,portfolio_equity_pct,diversification_score,financial_literacy,budgeting_consistency,impulse_spending,plans_ahead,carries_high_interest_debt,retirement_account,started_investing_age,years_investing,net_worth,financially_independent
PSN037437,43,25,bachelors,65400.0,bottom,0.0,0,low,0,0,0.115,0,0,3.8,9.1,1.5,0.0,3.0,0,1,19,24,83200.0,0
PSN037438,52,23,graduate,162600.0,lower_mid,39100.0,1,low,2,0,0.024,1,72,8.5,9.0,7.4,3.4,8.9,0,0,27,25,505200.0,0
PSN037439,36,12,high_school,42600.0,bottom,58500.0,0,low,1,0,0.213,0,0,4.3,5.2,8.8,7.3,7.8,0,1,20,16,100700.0,0
PSN037440,31,11,high_school,86200.0,upper_mid,0.0,0,high,2,0,0.195,0,18,6.1,1.8,6.6,5.3,7.1,1,1,29,2,23700.0,0
PSN037441,38,15,high_school,70300.0,lower_mid,81700.0,0,low,2,0,0.026,0,9,3.2,5.6,4.1,1.3,6.3,0,0,24,14,89600.0,0
PSN037442,48,20,some_college,168400.0,lower_mid,0.0,0,medium,2,1,0.344,0,3,4.4,2.9,1.7,4.2,9.9,1,1,48,0,116400.0,0
PSN037443,31,11,some_college,65200.0,lower_mid,69500.0,0,low,0,0,0.326,1,22,1.9,6.3,4.6,3.2,4.0,0,0,22,9,270600.0,0
PSN037444,45,24,some_college,52800.0,bottom,0.0,1,high,1,1,0.34,0,5,5.0,5.1,8.4,4.1,7.2,0,0,31,14,173600.0,0
PSN037445,55,27,some_college,52800.0,top,0.0,0,medium,2,0,0.227,0,22,4.5,4.6,9.2,3.9,5.1,0,1,44,11,57000.0,0
PSN037446,42,15,high_school,129600.0,middle,27300.0,0,high,1,0,0.285,0,17,4.3,7.9,5.6,3.8,5.2,0,0,18,24,269900.0,0
PSN037447,72,46,high_school,104200.0,middle,29600.0,1,medium,1,0,0.352,1,50,7.9,6.2,7.0,3.2,6.6,1,1,34,38,14515800.0,1
PSN037448,38,16,graduate,205700.0,lower_mid,0.0,1,low,1,0,0.251,1,79,1.7,9.7,8.7,0.8,8.5,0,1,42,0,620100.0,0
PSN037449,66,41,graduate,170700.0,middle,0.0,1,medium,1,0,0.16,0,5,5.9,6.8,5.0,5.7,6.3,1,1,18,48,190200.0,0
PSN037450,55,36,bachelors,77600.0,middle,0.0,0,medium,1,0,0.246,1,59,10.0,2.6,3.6,3.5,5.7,0,1,21,34,524000.0,0
PSN037451,47,23,high_school,104500.0,bottom,0.0,0,medium,0,0,0.116,1,54,4.6,1.9,5.9,4.1,5.9,1,0,43,4,112100.0,0
PSN037452,38,13,high_school,75600.0,middle,0.0,0,medium,1,0,0.576,1,71,4.1,6.6,1.4,0.0,3.8,1,1,22,16,917400.0,1
PSN037453,35,10,bachelors,67500.0,upper_mid,15100.0,1,medium,2,0,0.164,1,70,8.5,5.7,6.1,4.2,6.9,0,1,18,17,334100.0,0
PSN037454,48,24,bachelors,82900.0,bottom,33000.0,1,low,0,0,0.296,0,9,2.2,5.9,5.7,1.8,8.9,1,1,20,28,468900.0,0
PSN037455,37,15,bachelors,148700.0,middle,0.0,0,medium,1,0,0.318,1,37,6.7,5.7,5.6,3.9,8.0,0,1,34,3,436500.0,0
PSN037456,49,24,some_college,51100.0,upper_mid,64400.0,1,high,2,0,0.242,1,43,6.0,3.1,5.6,0.0,3.2,1,1,29,20,559400.0,0
PSN037457,35,12,some_college,43300.0,lower_mid,0.0,0,low,0,0,0.073,0,10,3.6,6.3,3.4,3.8,6.7,0,1,32,3,8400.0,0
PSN037458,43,15,high_school,42600.0,bottom,0.0,0,low,1,0,0.242,0,0,4.2,6.3,5.1,0.0,6.8,1,1,31,12,30000.0,0
PSN037459,36,12,high_school,62200.0,lower_mid,0.0,0,high,2,0,0.302,1,41,9.8,4.6,5.2,0.9,7.6,0,0,30,6,104000.0,0
PSN037460,42,24,some_college,103400.0,bottom,0.0,1,medium,1,0,0.146,0,2,4.5,5.1,0.0,3.7,6.2,0,1,32,10,166700.0,0
PSN037461,22,0,bachelors,110600.0,bottom,0.0,0,medium,0,0,0.125,1,39,3.2,6.2,2.6,0.0,8.2,0,1,24,0,15900.0,0
PSN037462,51,30,high_school,66900.0,top,2934800.0,1,medium,0,0,0.376,1,70,6.3,5.7,2.5,5.5,7.4,0,1,40,11,11724800.0,1
PSN037463,33,9,graduate,49000.0,middle,0.0,1,medium,1,0,0.117,1,90,8.4,9.3,4.5,0.0,6.8,0,1,28,5,127800.0,0
PSN037464,22,0,bachelors,49500.0,bottom,36400.0,0,high,1,1,0.204,0,0,4.3,5.8,7.0,0.0,5.9,0,0,24,0,17300.0,0
PSN037465,46,23,bachelors,216800.0,upper_mid,298000.0,1,low,0,0,0.223,0,1,4.1,1.2,1.0,2.5,2.4,0,1,29,17,923100.0,0
PSN037466,39,16,high_school,75600.0,upper_mid,0.0,0,high,0,0,0.066,0,20,6.2,1.0,5.0,7.3,8.2,0,0,36,3,26700.0,0
PSN037467,30,4,graduate,80100.0,bottom,0.0,1,high,2,0,0.183,0,16,2.5,10.0,8.9,3.7,7.6,0,1,21,9,144600.0,0
PSN037468,44,19,high_school,69600.0,middle,0.0,0,high,1,0,0.275,1,100,7.7,6.0,1.7,3.7,10.0,0,1,34,10,251000.0,0
PSN037469,62,29,bachelors,138200.0,upper_mid,0.0,1,low,2,0,0.221,1,51,8.5,7.6,2.7,3.4,7.4,1,1,22,40,3910400.0,1
PSN037470,42,12,some_college,76700.0,middle,0.0,0,low,1,0,0.286,1,37,6.0,6.8,2.7,0.0,8.7,0,1,27,15,212900.0,0
PSN037471,54,31,high_school,49300.0,bottom,0.0,1,low,0,0,0.072,1,32,5.6,7.2,8.4,0.8,10.0,0,1,22,32,245700.0,0
PSN037472,41,21,high_school,53900.0,lower_mid,0.0,1,medium,2,1,0.223,1,60,7.6,2.8,7.3,2.9,8.3,0,0,21,20,144500.0,0
PSN037473,47,21,some_college,94700.0,lower_mid,0.0,1,low,2,0,0.055,0,18,4.8,5.9,2.0,3.4,8.3,0,1,31,16,186500.0,0
PSN037474,48,26,bachelors,40900.0,upper_mid,0.0,0,medium,2,0,0.262,0,5,4.2,10.0,0.0,1.8,4.6,0,1,30,18,49400.0,0
PSN037475,39,14,some_college,271800.0,middle,46000.0,0,medium,0,0,0.419,0,11,5.4,8.8,1.8,5.9,8.0,0,1,32,7,501800.0,0
PSN037476,36,15,bachelors,132200.0,upper_mid,59900.0,0,low,0,0,0.495,0,13,2.9,5.4,4.1,3.4,6.0,0,1,29,7,292200.0,0
PSN037477,34,11,high_school,34300.0,upper_mid,0.0,0,high,1,0,0.164,1,51,6.8,6.0,7.5,0.0,7.3,0,1,32,2,24900.0,0
PSN037478,34,14,bachelors,41700.0,bottom,0.0,0,high,1,1,0.258,0,7,3.2,3.6,4.8,5.6,8.5,1,1,33,1,-14700.0,0
PSN037479,25,1,graduate,119600.0,bottom,0.0,0,medium,1,0,0.263,0,6,2.7,7.3,7.5,4.1,8.9,0,1,40,0,-2000.0,0
PSN037480,72,49,graduate,506700.0,top,0.0,1,high,0,0,0.093,0,10,7.3,5.8,7.6,0.0,10.0,0,1,18,54,1672100.0,0
PSN037481,48,25,bachelors,123500.0,middle,964700.0,1,low,1,0,0.37,0,17,5.1,6.3,4.2,5.9,7.2,0,0,21,27,2833200.0,1
PSN037482,54,26,some_college,121800.0,lower_mid,0.0,0,medium,1,0,0.258,1,45,5.0,7.6,6.7,3.6,5.2,0,1,18,36,893200.0,0
PSN037483,52,31,high_school,82900.0,middle,0.0,1,low,0,0,0.497,0,0,7.6,4.3,6.1,2.9,8.3,1,0,23,29,506500.0,0
PSN037484,51,28,graduate,29100.0,bottom,45800.0,1,low,1,0,0.136,1,24,3.5,5.3,1.9,4.9,6.8,0,1,35,16,480200.0,0
PSN037485,44,20,graduate,151100.0,bottom,0.0,1,medium,1,0,0.243,0,10,4.6,5.8,7.0,0.0,7.5,1,0,30,14,429400.0,0
PSN037486,49,25,some_college,60800.0,bottom,0.0,1,medium,0,0,0.235,0,6,3.3,7.3,6.7,2.6,7.5,0,1,27,22,140400.0,0
PSN037487,54,33,bachelors,206200.0,top,0.0,1,medium,1,0,0.383,1,42,10.0,8.8,1.6,0.7,3.3,0,1,26,28,3945000.0,1
PSN037488,39,14,bachelors,150200.0,middle,0.0,1,low,0,0,0.095,0,6,2.0,7.5,5.5,3.0,8.1,1,1,33,6,99900.0,0
PSN037489,22,0,graduate,80400.0,middle,0.0,0,high,0,0,0.285,1,45,5.8,7.1,8.8,4.3,5.2,1,1,18,4,-13200.0,0
PSN037490,60,35,high_school,32700.0,lower_mid,0.0,1,medium,1,0,0.099,1,46,10.0,3.8,4.7,4.6,6.6,0,1,18,42,435700.0,0
PSN037491,46,22,high_school,63400.0,lower_mid,28800.0,1,medium,1,0,0.131,1,65,7.2,7.3,9.9,3.9,7.8,1,1,18,28,218700.0,0
PSN037492,67,41,graduate,149600.0,middle,80000.0,1,low,1,0,0.0,0,2,1.7,6.3,6.5,0.2,9.8,1,1,44,23,402800.0,0
PSN037493,58,34,graduate,37400.0,bottom,0.0,1,medium,1,0,0.156,1,57,3.9,8.6,1.2,6.8,7.1,0,1,23,35,2696800.0,1
PSN037494,45,27,graduate,116100.0,bottom,0.0,1,medium,2,0,0.264,1,43,9.5,5.1,4.1,1.8,6.3,0,1,30,15,1225000.0,0
PSN037495,53,29,graduate,111100.0,middle,0.0,1,medium,4,1,0.176,0,15,1.0,5.7,3.1,4.2,6.8,1,1,24,29,1230400.0,0
PSN037496,60,40,high_school,84300.0,upper_mid,476600.0,1,medium,0,0,0.376,0,11,5.3,6.0,4.0,3.8,8.9,0,0,29,31,2157500.0,1
PSN037497,43,23,some_college,73100.0,bottom,0.0,0,medium,0,0,0.339,1,32,2.8,7.3,4.8,4.5,10.0,1,1,33,10,368500.0,0
PSN037498,51,29,high_school,70500.0,middle,0.0,0,medium,3,0,0.1,0,11,6.1,6.8,5.0,0.0,6.1,0,1,25,26,71700.0,0
PSN037499,24,0,bachelors,42700.0,bottom,0.0,1,low,1,0,0.456,1,53,10.0,7.8,4.7,2.5,10.0,0,0,24,0,87000.0,0
PSN037500,61,40,high_school,122500.0,lower_mid,0.0,1,medium,2,0,0.145,0,10,2.9,2.6,9.8,7.5,5.0,1,0,33,28,201100.0,0
PSN037501,60,41,some_college,87800.0,lower_mid,0.0,1,low,4,0,0.187,1,63,5.9,6.6,4.7,3.8,7.4,0,1,19,41,1777000.0,0
PSN037502,39,22,some_college,53100.0,bottom,0.0,1,low,2,0,0.21,0,13,6.8,6.3,6.7,2.8,9.4,0,1,23,16,265900.0,0
PSN037503,46,29,graduate,112700.0,lower_mid,125000.0,1,medium,2,1,0.343,1,39,5.2,5.3,0.0,0.4,5.4,0,1,31,15,1358800.0,0
PSN037504,49,25,graduate,42400.0,lower_mid,0.0,0,medium,1,0,0.294,1,66,8.2,5.8,3.3,2.8,9.9,0,1,30,19,790200.0,1
PSN037505,34,9,high_school,115800.0,upper_mid,69300.0,1,high,1,0,0.168,0,14,4.2,4.6,10.0,1.2,4.3,0,1,29,5,151400.0,0
PSN037506,49,26,graduate,73700.0,lower_mid,0.0,1,low,2,0,0.299,1,51,7.4,5.8,1.9,5.2,10.0,0,0,27,22,1168500.0,0
PSN037507,45,22,high_school,66300.0,middle,0.0,1,high,1,1,0.449,1,43,9.0,1.9,7.8,3.6,6.3,0,1,41,4,454700.0,0
PSN037508,46,28,some_college,74600.0,top,213500.0,1,medium,1,0,0.181,1,71,3.8,3.1,4.3,7.4,6.6,1,1,37,9,1236600.0,0
PSN037509,32,10,bachelors,125900.0,middle,47800.0,0,medium,2,0,0.081,1,66,1.6,4.6,7.2,1.0,7.5,0,0,34,0,104900.0,0
PSN037510,37,11,bachelors,40600.0,middle,0.0,0,medium,0,0,0.168,1,42,3.8,8.7,7.3,0.0,5.8,0,1,18,19,148000.0,0
PSN037511,63,43,graduate,108700.0,middle,0.0,1,high,0,0,0.194,1,76,8.6,9.1,6.1,0.0,6.4,0,1,34,29,3392500.0,1
PSN037512,39,18,graduate,89200.0,bottom,0.0,0,medium,2,0,0.196,1,69,4.0,4.7,3.2,3.1,10.0,0,1,22,17,325100.0,0
PSN037513,69,51,bachelors,131600.0,lower_mid,1738600.0,1,high,1,0,0.108,1,58,6.3,8.1,3.9,8.0,5.1,0,1,36,33,12546600.0,1
PSN037514,39,17,high_school,92100.0,top,0.0,0,medium,0,0,0.226,0,4,4.3,4.4,4.1,0.0,4.9,0,0,33,6,67500.0,0
PSN037515,37,13,some_college,25500.0,lower_mid,0.0,1,medium,0,0,0.409,0,17,6.8,4.0,6.1,7.9,9.7,1,0,33,4,103900.0,0
PSN037516,52,26,some_college,54200.0,bottom,0.0,0,low,0,0,0.15,0,8,3.5,7.5,1.9,2.2,8.1,0,1,21,31,85200.0,0
PSN037517,38,14,bachelors,194300.0,middle,0.0,1,medium,2,0,0.386,0,11,6.2,8.5,6.4,3.4,8.9,0,0,18,20,658800.0,0
PSN037518,49,29,bachelors,28700.0,bottom,0.0,1,high,1,0,0.434,1,59,3.6,7.5,2.2,1.3,5.9,0,1,18,31,960500.0,1
PSN037519,45,20,high_school,75500.0,top,1329000.0,1,high,0,0,0.202,1,26,5.8,6.8,3.4,6.7,8.8,1,1,44,1,2936000.0,1
PSN037520,66,41,high_school,97100.0,upper_mid,0.0,1,low,6,0,0.266,1,12,5.8,5.8,3.3,0.7,5.0,0,1,27,39,4985900.0,1
PSN037521,37,9,high_school,85700.0,top,602400.0,0,low,1,0,0.332,1,38,6.4,0.0,6.3,7.1,6.8,1,0,35,2,1045400.0,0
PSN037522,33,8,high_school,170000.0,lower_mid,0.0,0,medium,2,0,0.177,0,14,5.9,2.6,2.4,2.6,5.1,1,0,25,8,-55600.0,0
PSN037523,55,30,some_college,89800.0,upper_mid,0.0,1,medium,1,0,0.252,1,54,2.0,1.5,3.2,5.0,4.4,0,0,44,11,446400.0,0
PSN037524,53,31,some_college,57200.0,lower_mid,15600.0,1,high,1,0,0.332,1,67,3.7,6.3,2.2,5.2,10.0,0,1,32,21,831300.0,0
PSN037525,44,22,high_school,74400.0,bottom,0.0,0,high,1,0,0.392,1,31,7.4,4.0,4.9,2.9,6.1,0,0,33,11,383500.0,0
PSN037526,45,23,some_college,115100.0,middle,0.0,0,medium,1,0,0.225,0,9,9.7,7.1,4.7,2.7,8.1,0,0,27,18,172300.0,0
PSN037527,34,14,bachelors,48000.0,lower_mid,0.0,1,high,1,0,0.161,1,54,6.8,7.3,3.5,6.9,10.0,0,0,22,12,160700.0,0
PSN037528,43,25,high_school,81300.0,middle,0.0,0,low,0,0,0.116,1,50,2.7,3.3,7.9,4.1,7.5,0,1,24,19,137900.0,0
PSN037529,32,11,some_college,62200.0,upper_mid,1135000.0,1,medium,2,0,0.113,1,7,6.7,6.1,5.0,7.7,7.7,1,1,33,0,1899700.0,1
PSN037530,48,23,bachelors,145300.0,upper_mid,246600.0,1,medium,2,0,0.334,0,2,2.4,6.6,1.8,0.5,9.8,0,1,33,15,865800.0,0
PSN037531,22,0,some_college,112200.0,upper_mid,118800.0,0,medium,2,0,0.128,1,33,8.4,5.2,6.6,5.5,8.5,1,1,31,0,89100.0,0
PSN037532,37,18,some_college,47200.0,bottom,0.0,0,high,0,1,0.129,1,34,7.6,4.3,3.1,1.5,10.0,0,1,28,9,-7500.0,0
PSN037533,22,0,bachelors,108000.0,bottom,0.0,1,high,0,0,0.434,0,0,5.4,2.4,4.5,5.4,8.6,1,1,31,0,59400.0,0
PSN037534,63,38,bachelors,149400.0,upper_mid,55500.0,1,low,1,1,0.199,1,58,5.4,8.1,6.4,5.0,7.2,0,1,18,45,940400.0,0
PSN037535,41,21,high_school,59300.0,middle,0.0,1,low,0,0,0.047,0,9,3.0,7.3,4.6,0.0,8.9,0,0,26,15,229400.0,0
PSN037536,52,28,high_school,156300.0,lower_mid,0.0,1,medium,2,0,0.213,0,10,6.2,6.4,6.9,1.2,7.0,0,1,38,14,289400.0,0
PSN037537,40,24,high_school,111100.0,upper_mid,0.0,1,medium,1,0,0.151,0,0,9.6,1.5,5.0,8.8,8.2,0,0,25,15,266400.0,0
PSN037538,45,24,some_college,76400.0,bottom,0.0,1,high,3,0,0.241,1,63,8.6,6.7,5.8,5.3,6.7,0,1,36,9,369400.0,0
PSN037539,32,12,bachelors,199800.0,middle,187400.0,0,high,0,1,0.6,1,58,9.2,6.8,7.4,6.5,10.0,1,1,34,0,756600.0,0
PSN037540,62,41,graduate,61800.0,middle,0.0,1,medium,0,1,0.29,0,3,7.2,6.6,1.8,1.4,7.8,0,1,33,29,199600.0,0
PSN037541,74,52,some_college,102000.0,middle,0.0,1,medium,3,0,0.111,1,70,6.5,6.1,5.1,7.0,7.1,1,1,18,55,858300.0,0
PSN037542,48,23,some_college,34500.0,bottom,0.0,0,medium,1,0,0.19,1,63,4.8,6.5,3.9,0.0,8.7,0,1,20,28,297700.0,0
PSN037543,61,39,some_college,66600.0,lower_mid,0.0,1,medium,0,1,0.258,0,0,5.0,8.6,3.5,3.4,5.8,0,1,19,42,114400.0,0
PSN037544,52,31,some_college,186600.0,upper_mid,1711900.0,1,high,1,1,0.127,0,16,2.6,7.2,2.5,3.1,10.0,0,1,23,29,3908100.0,0
PSN037545,40,16,some_college,56400.0,top,140600.0,1,medium,2,0,0.189,1,61,6.7,3.1,6.4,1.4,4.2,0,1,31,9,440900.0,0
PSN037546,31,9,high_school,44800.0,upper_mid,0.0,0,medium,3,0,0.282,0,5,5.4,3.8,7.3,2.8,7.3,0,0,30,1,9000.0,0
PSN037547,34,8,bachelors,73800.0,top,0.0,1,low,2,0,0.327,1,51,4.5,6.5,6.8,1.8,9.3,0,0,23,11,369900.0,0
PSN037548,32,13,bachelors,131600.0,bottom,0.0,0,medium,1,1,0.114,1,61,6.1,8.9,6.3,1.1,10.0,1,1,18,14,269400.0,0
PSN037549,40,11,high_school,47000.0,upper_mid,251100.0,0,medium,1,0,0.299,1,56,9.2,6.5,3.3,0.0,8.0,0,0,22,18,509300.0,0
PSN037550,48,21,high_school,76800.0,middle,0.0,0,medium,0,0,0.3,1,16,4.6,1.4,5.2,4.6,9.4,1,1,45,3,290900.0,0
PSN037551,53,27,some_college,84300.0,middle,0.0,1,medium,0,0,0.252,0,1,3.8,8.0,2.4,0.0,4.5,0,1,26,27,397800.0,0
PSN037552,34,6,graduate,80500.0,bottom,0.0,1,low,0,0,0.194,1,43,8.1,7.9,4.0,5.7,5.6,1,1,36,0,74000.0,0
PSN037553,62,37,bachelors,154600.0,middle,0.0,1,medium,2,0,0.372,1,41,6.8,4.0,10.0,4.4,7.4,1,1,31,31,3927600.0,1
PSN037554,56,30,some_college,57100.0,bottom,0.0,1,high,0,1,0.402,1,32,6.7,5.1,1.6,7.2,4.4,1,1,27,29,2441000.0,1
PSN037555,56,34,graduate,84600.0,middle,0.0,0,medium,0,0,0.259,1,38,2.9,5.7,5.5,4.7,6.3,0,0,26,30,735400.0,0
PSN037556,41,17,some_college,51600.0,lower_mid,0.0,1,high,1,1,0.301,0,11,2.9,9.7,2.7,0.0,10.0,0,0,25,16,80000.0,0
PSN037557,42,21,high_school,175100.0,upper_mid,1098000.0,1,high,0,0,0.42,0,5,4.1,4.9,7.1,1.6,6.7,1,1,18,24,1751200.0,0
PSN037558,58,35,some_college,76300.0,top,0.0,1,high,0,0,0.299,1,44,6.8,4.9,6.7,5.5,5.9,0,1,18,40,569300.0,0
PSN037559,38,14,high_school,83600.0,upper_mid,0.0,1,high,4,0,0.118,1,4,7.1,7.3,5.6,4.9,7.8,0,1,18,20,148200.0,0
PSN037560,33,11,bachelors,36600.0,bottom,0.0,0,medium,0,0,0.377,0,8,2.7,4.6,5.7,0.9,8.3,0,0,27,6,42400.0,0
PSN037561,36,17,high_school,116900.0,upper_mid,0.0,1,medium,0,0,0.169,1,63,4.5,6.1,6.7,4.0,7.9,0,1,33,3,365400.0,0
PSN037562,44,22,bachelors,104300.0,middle,0.0,0,high,1,0,0.528,1,68,4.9,10.0,0.9,1.0,8.3,0,1,34,10,836200.0,0
PSN037563,34,12,high_school,38300.0,lower_mid,0.0,0,low,1,0,0.284,0,7,5.8,5.1,4.5,6.4,5.1,0,1,20,14,53800.0,0
PSN037564,45,27,bachelors,95500.0,middle,0.0,0,medium,2,0,0.379,1,64,4.7,4.2,7.3,4.1,5.4,1,0,24,21,1466000.0,0
PSN037565,60,38,high_school,124800.0,middle,498200.0,1,low,1,0,0.267,0,0,3.6,5.5,4.8,3.3,7.3,1,0,22,38,1837900.0,0
PSN037566,34,13,some_college,98800.0,lower_mid,0.0,1,medium,0,0,0.236,0,16,5.6,7.6,5.2,0.0,5.7,0,0,19,15,235600.0,0
PSN037567,49,17,high_school,78400.0,middle,0.0,0,high,1,0,0.362,0,11,6.6,4.0,3.1,5.8,9.2,0,1,24,25,206400.0,0
PSN037568,47,27,some_college,27300.0,bottom,0.0,0,low,2,0,0.404,0,17,5.6,9.4,7.3,0.0,7.0,0,0,18,29,225000.0,0
PSN037569,61,40,graduate,269300.0,top,0.0,1,medium,2,0,0.6,1,52,3.5,8.5,3.1,1.1,10.0,0,1,19,42,8091200.0,1
PSN037570,60,39,some_college,39900.0,bottom,0.0,1,low,0,0,0.297,1,82,6.5,8.0,9.2,4.3,7.7,0,1,18,42,5000000.0,1
PSN037571,36,16,some_college,84600.0,lower_mid,39000.0,1,medium,1,0,0.35,0,16,7.8,5.9,5.2,0.9,5.6,0,1,38,0,275700.0,0
PSN037572,42,20,bachelors,85800.0,lower_mid,0.0,0,medium,2,0,0.282,1,70,7.0,9.6,8.7,2.6,6.3,0,1,28,14,519700.0,0
PSN037573,50,28,high_school,51000.0,bottom,0.0,1,medium,2,0,0.12,0,0,6.0,5.0,5.5,0.0,7.4,0,1,20,30,264100.0,0
PSN037574,38,16,some_college,69200.0,bottom,0.0,0,medium,0,0,0.371,1,57,9.5,7.8,4.5,4.7,8.8,0,0,31,7,377000.0,0
PSN037575,35,13,graduate,66300.0,lower_mid,0.0,0,medium,1,0,0.146,1,38,5.1,4.2,7.5,2.2,6.2,0,1,31,4,74000.0,0
PSN037576,37,11,some_college,96600.0,upper_mid,75000.0,0,low,2,0,0.222,1,84,5.4,7.1,6.4,3.1,5.9,1,0,19,18,598000.0,0
PSN037577,75,55,graduate,105900.0,middle,327200.0,1,high,0,1,0.199,1,35,4.0,9.3,4.2,5.2,9.7,0,1,18,55,4042400.0,1
PSN037578,70,47,some_college,128500.0,middle,0.0,1,medium,1,1,0.171,0,17,9.2,3.3,4.6,5.2,9.2,1,0,30,40,516100.0,0
PSN037579,45,27,some_college,39900.0,lower_mid,24800.0,0,medium,0,1,0.005,1,100,8.3,5.6,3.2,2.8,6.5,1,1,18,27,71900.0,0
PSN037580,54,35,graduate,106600.0,lower_mid,0.0,1,medium,2,0,0.319,1,51,6.1,8.8,2.1,4.5,6.0,1,1,18,36,4167400.0,1
PSN037581,43,18,bachelors,113800.0,middle,0.0,1,medium,1,1,0.142,1,51,9.6,2.6,0.8,2.8,2.6,0,0,46,0,153200.0,0
PSN037582,29,8,bachelors,81900.0,upper_mid,0.0,1,low,2,0,0.165,1,61,8.4,5.7,5.9,2.3,6.5,1,1,32,0,64200.0,0
PSN037583,27,4,bachelors,86100.0,bottom,0.0,0,low,1,0,0.2,1,43,7.3,8.9,6.6,3.0,9.6,0,1,19,8,77300.0,0
PSN037584,45,19,some_college,35300.0,bottom,0.0,1,medium,1,0,0.41,0,17,3.1,7.3,4.3,2.5,9.4,1,0,21,24,142500.0,0
PSN037585,59,33,high_school,82400.0,top,0.0,0,medium,1,1,0.313,1,57,6.4,6.4,6.2,3.2,7.1,0,1,31,28,1313100.0,0
PSN037586,40,15,some_college,224400.0,lower_mid,46500.0,1,medium,1,0,0.137,1,65,9.5,5.2,6.1,3.2,5.7,1,1,24,16,697600.0,0
PSN037587,51,29,graduate,63800.0,bottom,0.0,0,low,0,0,0.102,0,13,7.3,6.2,2.8,2.2,8.4,1,1,26,25,107700.0,0
PSN037588,67,41,bachelors,101300.0,lower_mid,0.0,1,medium,0,0,0.105,0,19,6.7,8.1,4.7,2.5,8.0,0,1,42,25,243000.0,0
PSN037589,64,39,bachelors,61200.0,bottom,0.0,1,high,0,0,0.124,0,14,5.6,3.4,7.9,2.3,4.4,0,0,24,40,805900.0,0
PSN037590,37,21,bachelors,74100.0,middle,0.0,1,high,0,1,0.235,1,62,3.5,6.8,9.2,1.2,7.9,1,0,18,19,688700.0,0
PSN037591,53,32,high_school,68200.0,bottom,0.0,0,low,0,0,0.239,0,0,4.8,5.7,4.6,5.6,6.0,1,1,37,16,75400.0,0
PSN037592,45,23,bachelors,152100.0,top,90800.0,1,low,0,0,0.056,1,61,5.8,5.0,5.3,1.5,8.3,0,1,18,27,1542700.0,0
PSN037593,46,21,some_college,145600.0,middle,0.0,0,medium,0,0,0.309,1,74,8.8,4.4,5.5,1.0,0.0,0,0,37,9,693300.0,0
PSN037594,42,21,bachelors,55100.0,bottom,0.0,1,low,1,0,0.058,1,65,7.3,3.4,2.5,4.1,6.4,0,0,20,22,95300.0,0
PSN037595,35,14,bachelors,34200.0,middle,84700.0,0,medium,1,0,0.49,0,12,4.8,5.9,7.3,3.5,7.3,0,1,35,0,125400.0,0
PSN037596,74,48,some_college,74200.0,bottom,0.0,1,medium,1,0,0.551,0,0,4.2,7.7,7.6,5.0,5.7,1,1,27,47,1567700.0,1
PSN037597,57,35,graduate,128500.0,upper_mid,312400.0,1,medium,0,0,0.349,1,32,7.3,7.5,3.0,3.5,9.5,1,1,27,30,7251400.0,1
PSN037598,40,15,bachelors,59100.0,bottom,0.0,1,medium,0,0,0.352,0,4,4.6,1.0,6.1,6.1,6.5,0,1,27,13,246700.0,0
PSN037599,38,16,bachelors,141100.0,upper_mid,121400.0,0,medium,2,0,0.079,1,66,6.0,8.5,5.4,0.0,9.3,0,1,42,0,296200.0,0
PSN037600,41,17,some_college,43800.0,lower_mid,0.0,0,low,1,0,0.052,1,80,3.6,8.6,0.0,2.5,7.9,1,1,32,9,25600.0,0
PSN037601,64,40,bachelors,69300.0,upper_mid,0.0,0,high,1,0,0.134,0,26,2.4,4.7,9.7,0.0,6.5,0,1,33,31,45400.0,0
PSN037602,32,13,high_school,112200.0,top,152600.0,1,low,0,0,0.282,1,62,7.3,3.9,4.3,2.9,6.1,1,1,39,0,726600.0,0
PSN037603,36,11,some_college,82200.0,middle,0.0,0,low,3,0,0.055,1,50,8.4,4.0,5.0,2.5,10.0,0,0,31,5,35200.0,0
PSN037604,43,18,some_college,32700.0,lower_mid,0.0,0,high,0,0,0.163,1,67,7.6,2.8,4.5,9.2,1.5,0,0,21,22,169300.0,0
PSN037605,63,44,some_college,57500.0,bottom,0.0,0,low,1,0,0.284,1,53,9.7,9.4,4.4,2.3,6.4,0,1,36,27,2796700.0,1
PSN037606,43,16,bachelors,204800.0,upper_mid,0.0,0,medium,1,0,0.23,1,44,8.3,8.3,10.0,1.4,5.0,1,1,38,5,461200.0,0
PSN037607,60,43,bachelors,96900.0,bottom,0.0,1,high,0,0,0.336,0,4,4.3,6.0,4.5,0.0,6.2,1,1,33,27,367500.0,0
PSN037608,56,36,graduate,252700.0,middle,0.0,0,low,1,0,0.045,1,63,8.4,5.9,3.7,3.2,9.2,1,1,46,10,128700.0,0
PSN037609,65,47,high_school,38300.0,bottom,0.0,1,medium,2,0,0.103,0,16,4.8,5.5,6.9,5.7,10.0,0,1,18,47,263900.0,0
