coin,hour_ts,ts,mid,mark,oracle,premium,funding,oi,day_vlm,bid,ask,bid_depth,ask_depth,net_szi,net_signed_notional,gross_notional,mean_leverage,n_long,n_short,binance_funding,binance_perp,binance_spot,bybit_funding,bybit_perp,n_posts,mean_sentiment,pos_frac,neg_frac,usdt_mcap,usdc_mcap,trend_bitcoin,trend_bitcoin_price,trend_buy_bitcoin,trend_coinbase,trend_crypto_crash,trend_cryptocurrency,trend_dollar,trend_ethereum,trend_how_to_buy_crypto,trend_oil,trend_recession,trend_sell_bitcoin,trend_weather,value,classification,gold_paxg,funding_div_binance,funding_div_bybit,basis_binance,collector_up,hour_of_day,day_of_week,is_weekend,session,ret,resid_ret,ret_xrank
SOL,1785614400,1785614640.0,71.2995,71.3,71.345,-0.0006251314,2.953e-07,4182508.7999999993,84752454.28034008,71.299,71.3,402317.57042,16192.596340000002,-528811.48,-37708250.78623,40139048.86073,17.307692307692307,4.0,9.0,3.159e-05,71.51,71.56,5.598e-05,71.52,41.0,0.09345609756097562,0.36585365853658536,0.2682926829268293,183652403590.57578,71919740829.19958,89.0,91.0,44.0,49.0,40.0,45.0,,78.0,65.0,,75.0,41.0,45.0,27,Fear,4048.73,-3.1294700000000004e-05,-5.5684700000000006e-05,-0.2605000000000075,True,20,5,1,us,0.00035075658194716475,,1.0
SOL,1785618000,,,,,,,,,,,,,,,,,,,3.159e-05,71.81,71.86,5.598e-05,71.8,0.0,,,,183652403590.57578,71919740829.19958,93.0,95.0,42.0,55.0,38.0,46.0,56.0,100.0,38.0,95.0,69.0,49.0,43.0,27,Fear,4049.06,,,,False,21,5,1,us,,,
SOL,1785621600,,,,,,,,,,,,,,,,,,,3.159e-05,71.88,71.92,5.598e-05,71.89,0.0,,,,183652403590.57578,71919740829.19958,96.0,94.0,49.0,54.0,64.0,52.0,59.0,91.0,48.0,93.0,85.0,45.0,44.0,27,Fear,4049.37,,,,False,22,5,1,us,,,
SOL,1785625200,,,,,,,,,,,,,,,,,,,3.159e-05,71.91,71.95,5.598e-05,71.9,0.0,,,,183652403590.57578,71919740829.19958,96.0,95.0,52.0,51.0,47.0,49.0,61.0,88.0,48.0,94.0,90.0,45.0,45.0,27,Fear,4048.4,,,,False,23,5,1,us,,,
SOL,1785628800,,,,,,,,,,,,,,,,,,,-4.925e-05,72.07,72.12,-5.915e-05,72.08,0.0,,,,183318565748.8414,71956259992.25401,100.0,94.0,56.0,51.0,86.0,65.0,66.0,100.0,46.0,91.0,94.0,28.0,72.0,27,Fear,4050.06,,,,False,0,6,1,asia,,,
SOL,1785632400,1785633780.0,72.4195,72.4237,72.4607,-0.0005616838,2.2362e-06,4128389.44,78950810.39181997,72.419,72.42,31691.312159999998,173783.24826000002,-506786.93000000005,-36971594.799327,39655023.979967,17.307692307692307,4.0,9.0,-4.925e-05,72.62,72.66,-5.915e-05,72.62,0.0,,,,183318565748.8414,71956259992.25401,96.0,99.0,56.0,54.0,50.0,53.0,70.0,92.0,65.0,84.0,96.0,39.0,93.0,27,Fear,4053.31,5.1486199999999995e-05,6.13862e-05,-0.24049999999999727,True,1,6,1,asia,,,
SOL,1785636000,,,,,,,,,,,,,,,,,,,-4.925e-05,73.1,73.15,-5.915e-05,73.1,0.0,,,,183318565748.8414,71956259992.25401,100.0,100.0,100.0,48.0,59.0,53.0,56.0,80.0,100.0,84.0,89.0,33.0,87.0,27,Fear,4056.98,,,,False,2,6,1,asia,,,
SOL,1785639600,,,,,,,,,,,,,,,,,,,-4.925e-05,73.17,73.2,-5.915e-05,73.17,0.0,,,,183318565748.8414,71956259992.25401,86.0,91.0,85.0,46.0,43.0,58.0,48.0,74.0,53.0,80.0,93.0,23.0,82.0,27,Fear,4059.66,,,,False,3,6,1,asia,,,
SOL,1785643200,,,,,,,,,,,,,,,,,,,-4.925e-05,73.5,73.53,-5.915e-05,73.5,0.0,,,,183318565748.8414,71956259992.25401,89.0,86.0,79.0,38.0,40.0,58.0,42.0,73.0,41.0,76.0,88.0,23.0,66.0,27,Fear,4061.0,,,,False,4,6,1,asia,,,
SOL,1785646800,1785649620.0,73.4965,73.496,73.5318,-0.0004732646,4.7274e-06,4060491.1599999997,94374730.79331005,73.496,73.497,184709.70593,44591.75822,-489349.42,-35962256.76905,38857425.758049995,17.307692307692307,4.0,9.0,-4.925e-05,73.57,73.59,-5.915e-05,73.59,29.0,0.13375172413793104,0.3793103448275862,0.27586206896551724,183318565748.8414,71956259992.25401,86.0,83.0,78.0,36.0,54.0,53.0,39.0,73.0,54.0,76.0,77.0,24.0,51.0,27,Fear,4061.01,5.3977399999999996e-05,6.38774e-05,-0.09350000000000591,True,5,6,1,asia,,,
SOL,1785650400,,,,,,,,,,,,,,,,,,,-4.925e-05,73.43,73.45,-5.915e-05,73.43,0.0,,,,183318565748.8414,71956259992.25401,89.0,78.0,62.0,36.0,0.0,48.0,36.0,75.0,51.0,74.0,70.0,26.0,50.0,27,Fear,4060.55,,,,False,6,6,1,asia,,,
SOL,1785654000,,,,,,,,,,,,,,,,,,,-4.925e-05,73.44,73.46,-5.915e-05,73.44,0.0,,,,183318565748.8414,71956259992.25401,82.0,73.0,61.0,34.0,0.0,46.0,35.0,80.0,43.0,66.0,65.0,28.0,55.0,27,Fear,4059.7,,,,False,7,6,1,asia,,,
SOL,1785657600,1785661140.0,73.1385,73.133,73.1737,-0.0004209163,4.39e-07,4071111.8399999985,94152664.53185993,73.142,73.143,153805.47475,26431.96705,-480626.97,-35180519.466740005,39096042.86842,17.307692307692307,5.0,8.0,0.0001,73.16,73.17,0.0001,73.16,13.0,-0.021923076923076917,0.23076923076923078,0.38461538461538464,183318565748.8414,71956259992.25401,81.0,59.0,64.0,33.0,25.0,48.0,29.0,72.0,42.0,61.0,70.0,25.0,50.0,27,Fear,4059.65,-9.9561e-05,-9.9561e-05,-0.0315000000000083,True,8,6,1,europe,,,
SOL,1785661200,1785664740.0,73.3715,73.3724,73.405,-0.0004495607,2.5857e-06,4072009.5199999986,93491957.45570008,73.37,73.371,57860.6953,218901.10083,-479898.52,-35218175.57853,39284520.74237,17.307692307692307,5.0,8.0,0.0001,73.35,73.38,0.0001,73.35,12.0,0.35065833333333335,0.6666666666666666,0.25,183318565748.8414,71956259992.25401,77.0,59.0,53.0,32.0,40.0,43.0,30.0,65.0,53.0,60.0,65.0,19.0,50.0,27,Fear,4059.84,-9.741430000000001e-05,-9.741430000000001e-05,-0.008499999999997954,True,9,6,1,europe,0.0031857366503278417,,1.0
SOL,1785664800,1785668340.0,73.2315,73.228,73.26,-0.0003822004,-1.5995e-06,4085492.9400000004,93793919.71836002,73.231,73.232,102967.13212,701497.43261,-477359.36,-34960975.86878,39278109.8256,17.307692307692307,5.0,8.0,0.0001,73.24,73.26,0.0001,73.24,9.0,0.36412222222222224,0.5555555555555556,0.1111111111111111,183318565748.8414,71956259992.25401,75.0,64.0,50.0,32.0,37.0,40.0,32.0,63.0,39.0,57.0,63.0,19.0,53.0,27,Fear,4059.74,-0.00010159950000000001,-0.00010159950000000001,-0.028500000000008185,True,10,6,1,europe,-0.0019080978309016228,,0.5
SOL,1785668400,1785671880.0,72.9595,72.954,72.99,-0.0004110152,5.1394e-06,4076199.239999999,94673268.37648998,72.954,72.955,46123.455239999996,131606.50331,-476484.3,-34793731.16959,39098500.39709,17.307692307692307,5.0,8.0,0.0001,72.97,72.99,0.0001,72.96,18.0,0.12161666666666665,0.4444444444444444,0.3333333333333333,183318565748.8414,71956259992.25401,78.0,68.0,55.0,33.0,0.0,37.0,38.0,51.0,45.0,65.0,54.0,20.0,58.0,27,Fear,4059.64,-9.486060000000001e-05,-9.486060000000001e-05,-0.030499999999989313,True,11,6,1,europe,-0.003714248649829499,,0.75
SOL,1785672000,1785675480.0,72.9175,72.918,72.955,-0.0005071619,4.0177e-06,4095811.92,97251810.03109999,72.917,72.918,35924.421,334747.21978000004,-471167.92000000004,-34376729.355519995,39173794.944,17.307692307692307,5.0,8.0,0.0001,72.86,72.9,0.0001,72.87,8.0,-0.04581249999999999,0.375,0.375,183318565748.8414,71956259992.25401,73.0,74.0,47.0,30.0,25.0,41.0,43.0,55.0,37.0,63.0,52.0,23.0,62.0,27,Fear,4060.16,-9.598230000000001e-05,-9.598230000000001e-05,0.017499999999998295,True,12,6,1,europe,-0.0005756618397878555,,0.25
SOL,1785675600,1785679140.0,72.9375,72.938,72.9772,-0.0005371541,-3.0347e-06,4100192.7199999993,98037467.49478982,72.937,72.938,195502.12142999997,80700.92998,-468534.96,-34166731.47152,39172076.60712,17.307692307692307,5.0,8.0,0.0001,72.93,72.97,0.0001,72.95,10.0,-0.11659,0.2,0.5,183318565748.8414,71956259992.25401,75.0,66.0,46.0,31.0,29.0,34.0,44.0,46.0,44.0,69.0,50.0,17.0,57.0,27,Fear,4060.09,-0.0001030347,-0.0001030347,-0.03249999999999886,True,13,6,1,us,0.00027428257962758273,,0.75
SOL,1785679200,1785682740.0,73.0545,73.052,73.085,-0.0004104809,6.2045e-06,4085867.56,101137969.62730008,73.054,73.055,12454.34598,722355.51922,-467640.64,-34166664.060622,39255458.283238,17.307692307692307,5.0,8.0,0.0001,73.05,73.09,0.0001,73.08,9.0,0.1572,0.4444444444444444,0.3333333333333333,183318565748.8414,71956259992.25401,72.0,65.0,48.0,30.0,30.0,34.0,45.0,39.0,39.0,73.0,55.0,21.0,65.0,27,Fear,4060.25,-9.37955e-05,-9.37955e-05,-0.03549999999999898,True,14,6,1,us,0.0016041131105399842,,1.0
SOL,1785682800,1785686280.0,72.9765,72.977,73.015,-0.000520441,-5.996e-07,4088574.519999999,96993071.06366,72.976,72.977,33952.76483999999,204725.60882999998,-466332.14999999997,-34031054.9784,39199139.40336,17.307692307692307,5.0,8.0,0.0001,72.99,73.03,0.0001,73.0,9.0,0.060466666666666655,0.3333333333333333,0.3333333333333333,183318565748.8414,71956259992.25401,70.0,62.0,47.0,36.0,24.0,35.0,45.0,44.0,38.0,74.0,49.0,25.0,85.0,27,Fear,4060.6,-0.0001005996,-0.0001005996,-0.05349999999999966,True,15,6,1,us,-0.0010676960351518883,,0.25
SOL,1785686400,1785689880.0,73.1355,73.135,73.165,-0.0003963644,9.065e-07,4090594.719999999,99495980.98841017,73.135,73.136,77981.76473999998,184000.59253,-465156.44,-34033636.089039996,39539832.681559995,17.307692307692307,5.0,8.0,1.348e-05,73.1,73.14,0.0001,73.12,28.0,-0.021292857142857134,0.2857142857142857,0.32142857142857145,183318565748.8414,71956259992.25401,70.0,64.0,44.0,33.0,40.0,34.0,45.0,46.0,49.0,75.0,57.0,25.0,78.0,27,Fear,4063.09,-1.2573499999999999e-05,-9.90935e-05,-0.004500000000007276,True,16,6,1,us,0.002178783581015642,,0.5
SOL,1785690000,1785693540.0,73.2755,73.276,73.3077,-0.0004324239,4.1101e-06,4097881.2999999984,91971778.54444994,73.275,73.276,55674.16072,354304.47247000004,-464112.86,-34024123.4691,39640465.2142,17.307692307692307,5.0,8.0,1.348e-05,73.27,73.31,0.0001,73.28,12.0,-0.013183333333333333,0.3333333333333333,0.4166666666666667,183318565748.8414,71956259992.25401,74.0,68.0,50.0,35.0,38.0,37.0,48.0,52.0,52.0,80.0,62.0,23.0,58.0,27,Fear,4067.47,-9.3699e-06,-9.58899e-05,-0.03450000000000841,True,17,6,1,us,0.0019142550471384912,,0.75
SOL,1785693600,1785697140.0,73.5355,73.536,73.57,-0.0004621449,-8.72e-08,4087932.159999999,74663856.68864012,73.535,73.536,74265.77156,223873.78622,-460152.29,-33834240.676848,39768875.492788,17.307692307692307,5.0,8.0,1.348e-05,73.52,73.57,0.0001,73.52,27.0,0.2503777777777778,0.5925925925925926,0.2222222222222222,183318565748.8414,71956259992.25401,80.0,71.0,62.0,36.0,54.0,42.0,46.0,53.0,51.0,81.0,66.0,24.0,51.0,27,Fear,4066.6,-1.35672e-05,-0.0001000872,-0.0344999999999942,True,18,6,1,us,0.003548252826661047,,0.5
SOL,1785697200,1785700680.0,73.6755,73.675,73.705,-0.0003934604,7.1064e-06,4093329.459999998,71641545.08638997,73.675,73.676,133692.95572000003,77626.3797,-459692.05,-33867811.78375,39787069.04725,17.307692307692307,5.0,8.0,1.348e-05,73.68,73.72,0.0001,73.68,20.0,0.218345,0.45,0.2,183318565748.8414,71956259992.25401,91.0,70.0,72.0,38.0,27.0,43.0,48.0,65.0,52.0,84.0,66.0,21.0,49.0,27,Fear,4066.03,-6.373599999999999e-06,-9.289360000000001e-05,-0.04449999999999932,True,19,6,1,us,0.0019038423618524813,,0.5
SOL,1785700800,1785704340.0,73.6515,73.648,73.69,-0.0005156738,-4.7143e-06,4138890.239999998,70523686.94236007,73.651,73.652,26626.514700000003,139368.08036,-452101.57,-33308583.169749998,39973889.69175,17.307692307692307,5.0,8.0,1.348e-05,73.66,73.69,0.0001,73.63,26.0,0.18197692307692306,0.5,0.2692307692307692,183318565748.8414,71956259992.25401,87.0,77.0,71.0,43.0,34.0,43.0,51.0,67.0,60.0,83.0,75.0,26.0,45.0,27,Fear,4067.8,-1.81943e-05,-0.00010471430000000001,-0.03849999999999909,True,20,6,1,us,-0.0003257527943482108,,0.5
SOL,1785704400,1785706560.0,73.8355,73.837,73.875,-0.0005279188,-8.743e-07,4135562.84,70129777.72694,73.835,73.836,112595.98599999999,24176.91516,-450014.46,-33220222.63558,40047259.626760006,17.307692307692307,5.0,8.0,1.348e-05,73.95,74.0,0.0001,73.96,44.0,0.126725,0.38636363636363635,0.29545454545454547,183318565748.8414,71956259992.25401,86.0,84.0,78.0,47.0,29.0,50.0,53.0,69.0,44.0,91.0,83.0,28.0,44.0,27,Fear,4073.16,-1.4354299999999999e-05,-0.0001008743,-0.16450000000000387,True,21,6,1,us,0.0024982519025409378,,0.5
SOL,1785708000,,,,,,,,,,,,,,,,,,,1.348e-05,73.61,73.64,0.0001,73.62,0.0,,,,183318565748.8414,71956259992.25401,94.0,83.0,80.0,47.0,47.0,51.0,67.0,86.0,48.0,96.0,92.0,26.0,44.0,27,Fear,4063.57,,,,False,22,6,1,us,,,
SOL,1785711600,,,,,,,,,,,,,,,,,,,1.348e-05,73.61,73.63,0.0001,73.6,0.0,,,,183318565748.8414,71956259992.25401,94.0,82.0,90.0,49.0,41.0,51.0,69.0,92.0,62.0,95.0,93.0,31.0,45.0,27,Fear,4072.23,,,,False,23,6,1,us,,,
SOL,1785715200,,,,,,,,,,,,,,,,,,,7.985e-05,73.2,73.22,5.15e-05,73.18,0.0,,,,183294244405.26926,71925700747.55423,98.0,83.0,95.0,46.0,80.0,56.0,71.0,90.0,58.0,94.0,93.0,26.0,71.0,28,Fear,4054.83,,,,False,0,0,0,asia,,,
SOL,1785718800,1785720300.0,73.1145,73.112,73.15,-0.0004784689,4.3241e-06,4112006.98,83239698.16378999,73.118,73.119,72649.50795,117445.96740000001,-419883.02,-30692719.59346,39725304.556779996,17.307692307692307,5.0,8.0,7.985e-05,72.96,73.01,5.15e-05,72.96,18.0,0.2399777777777778,0.3888888888888889,0.05555555555555555,183294244405.26926,71925700747.55423,83.0,82.0,61.0,45.0,60.0,32.0,74.0,77.0,55.0,86.0,60.0,24.0,100.0,28,Fear,4054.43,-7.55259e-05,-4.71759e-05,0.10450000000000159,True,1,0,0,asia,,,
SOL,1785722400,,,,,,,,,,,,,-414897.78,-30308676.39774,39503887.159940004,17.307692307692307,5.0,8.0,7.985e-05,72.99,73.04,5.15e-05,72.98,21.0,0.1900047619047619,0.5714285714285714,0.2857142857142857,183294244405.26926,71925700747.55423,81.0,80.0,55.0,48.0,46.0,33.0,63.0,67.0,55.0,83.0,59.0,23.0,93.0,28,Fear,4059.55,,,,False,2,0,0,asia,,,
SOL,1785726000,,,,,,,,,,,,,,,,,,,7.985e-05,72.85,72.9,5.15e-05,72.85,0.0,,,,183294244405.26926,71925700747.55423,86.0,79.0,86.0,58.0,40.0,82.0,55.0,94.0,61.0,81.0,97.0,29.0,75.0,28,Fear,4061.61,,,,False,3,0,0,asia,,,
SOL,1785729600,,,,,,,,,,,,,,,,,,,7.985e-05,72.81,72.85,5.15e-05,72.81,0.0,,,,183294244405.26926,71925700747.55423,92.0,81.0,100.0,59.0,10.0,92.0,49.0,78.0,63.0,78.0,100.0,29.0,65.0,28,Fear,4061.14,,,,False,4,0,0,asia,,,
SOL,1785733200,1785736260.0,72.8305,72.835,72.8664,-0.0004858206,4.0961e-06,4103714.14,66012153.18601002,72.83,72.831,35142.009620000004,541206.84897,-410104.69000000006,-29883508.55092,39247604.719799995,17.307692307692307,5.0,8.0,7.985e-05,72.88,72.92,5.15e-05,72.87,0.0,,,,183294244405.26926,71925700747.55423,91.0,77.0,81.0,54.0,6.0,75.0,48.0,70.0,49.0,70.0,92.0,31.0,54.0,28,Fear,4065.01,-7.57539e-05,-4.74039e-05,-0.08950000000000102,True,5,0,0,asia,,,
SOL,1785736800,,,,,,,,,,,,,,,,,,,7.985e-05,72.58,72.59,5.15e-05,72.56,0.0,,,,183294244405.26926,71925700747.55423,89.0,64.0,83.0,38.0,10.0,52.0,42.0,62.0,40.0,66.0,80.0,24.0,48.0,28,Fear,4061.51,,,,False,6,0,0,asia,,,
SOL,1785740400,1785740760.0,72.5595,72.559,72.591,-0.0004270502,1.25e-05,4121983.0799999996,69049384.34717,72.559,72.56,169043.74596999996,24033.05859,-411695.5,-29877429.259401,38841531.664771,17.307692307692307,5.0,8.0,7.985e-05,72.48,72.52,5.15e-05,72.5,0.0,,,,183294244405.26926,71925700747.55423,83.0,60.0,80.0,39.0,11.0,57.0,42.0,66.0,44.0,63.0,74.0,23.0,48.0,28,Fear,4058.76,-6.735e-05,-3.9e-05,0.039500000000003865,True,7,0,0,asia,,,
SOL,1785744000,,,,,,,,,,,,,,,,,,,2.558e-05,72.32,72.37,-3.419e-05,72.32,0.0,,,,183294244405.26926,71925700747.55423,81.0,59.0,71.0,43.0,0.0,65.0,41.0,67.0,30.0,59.0,72.0,14.0,50.0,28,Fear,4056.67,,,,False,8,0,0,europe,,,
SOL,1785747600,,,,,,,,,,,,,,,,,,,2.558e-05,72.7,72.74,-3.419e-05,72.71,0.0,,,,183294244405.26926,71925700747.55423,80.0,62.0,68.0,37.0,7.0,46.0,41.0,58.0,41.0,58.0,70.0,24.0,49.0,28,Fear,4053.55,,,,False,9,0,0,europe,,,
SOL,1785751200,,,,,,,,,,,,,,,,,,,2.558e-05,72.57,72.62,-3.419e-05,72.57,0.0,,,,183294244405.26926,71925700747.55423,80.0,69.0,100.0,36.0,15.0,47.0,42.0,69.0,33.0,62.0,95.0,17.0,50.0,28,Fear,4048.04,,,,False,10,0,0,europe,,,
SOL,1785754800,,,,,,,,,,,,,,,,,,,2.558e-05,72.42,72.45,-3.419e-05,72.41,0.0,,,,183294244405.26926,71925700747.55423,86.0,70.0,100.0,33.0,64.0,44.0,43.0,60.0,29.0,63.0,92.0,29.0,54.0,28,Fear,4059.93,,,,False,11,0,0,europe,,,
SOL,1785758400,,,,,,,,,,,,,,,,,,,2.558e-05,72.38,72.43,-3.419e-05,72.38,0.0,,,,183294244405.26926,71925700747.55423,84.0,71.0,82.0,33.0,13.0,38.0,44.0,55.0,39.0,68.0,80.0,22.0,54.0,28,Fear,4046.98,,,,False,12,0,0,europe,,,
SOL,1785762000,,,,,,,,,,,,,,,,,,,2.558e-05,73.22,73.26,-3.419e-05,73.24,0.0,,,,183294244405.26926,71925700747.55423,87.0,83.0,87.0,41.0,18.0,40.0,46.0,58.0,31.0,71.0,88.0,31.0,52.0,28,Fear,4033.07,,,,False,13,0,0,us,,,
SOL,1785765600,,,,,,,,,,,,,,,,,,,2.558e-05,73.76,73.79,-3.419e-05,73.76,0.0,,,,183294244405.26926,71925700747.55423,91.0,89.0,83.0,47.0,18.0,39.0,46.0,56.0,21.0,73.0,79.0,23.0,57.0,28,Fear,4037.53,,,,False,14,0,0,us,,,
SOL,1785769200,,,,,,,,,,,,,,,,,,,2.558e-05,73.57,73.62,-3.419e-05,73.58,0.0,,,,183294244405.26926,71925700747.55423,89.0,84.0,83.0,46.0,0.0,37.0,48.0,56.0,36.0,74.0,84.0,25.0,74.0,28,Fear,4037.27,,,,False,15,0,0,us,,,
SOL,1785772800,,,,,,,,,,,,,,,,,,,5.86e-05,73.39,73.42,7.852e-05,73.39,0.0,,,,183294244405.26926,71925700747.55423,84.0,81.0,91.0,47.0,14.0,38.0,48.0,57.0,38.0,78.0,84.0,21.0,62.0,28,Fear,4038.04,,,,False,16,0,0,us,,,
SOL,1785776400,,,,,,,,,,,,,,,,,,,5.86e-05,73.66,73.69,7.852e-05,73.66,0.0,,,,183294244405.26926,71925700747.55423,83.0,82.0,88.0,49.0,0.0,39.0,49.0,55.0,42.0,81.0,91.0,21.0,46.0,28,Fear,4032.23,,,,False,17,0,0,us,,,
SOL,1785780000,,,,,,,,,,,,,,,,,,,5.86e-05,73.94,73.98,7.852e-05,73.94,0.0,,,,183294244405.26926,71925700747.55423,88.0,81.0,93.0,49.0,37.0,41.0,47.0,61.0,56.0,82.0,91.0,22.0,43.0,28,Fear,4044.55,,,,False,18,0,0,us,,,
SOL,1785783600,,,,,,,,,,,,,,,,,,,5.86e-05,73.99,74.02,7.852e-05,73.98,0.0,,,,183294244405.26926,71925700747.55423,90.0,71.0,84.0,49.0,16.0,44.0,50.0,62.0,49.0,85.0,100.0,19.0,38.0,28,Fear,4051.35,,,,False,19,0,0,us,,,
SOL,1785787200,,,,,,,,,,,,,,,,,,,5.86e-05,73.83,73.86,7.852e-05,73.81,0.0,,,,183294244405.26926,71925700747.55423,100.0,78.0,72.0,50.0,16.0,35.0,50.0,69.0,53.0,88.0,88.0,29.0,40.0,28,Fear,4054.16,,,,False,20,0,0,us,,,
SOL,1785790800,,,,,,,,,,,,,,,,,,,5.86e-05,73.68,73.71,7.852e-05,73.68,0.0,,,,183294244405.26926,71925700747.55423,89.0,88.0,52.0,54.0,32.0,29.0,53.0,69.0,41.0,94.0,78.0,22.0,37.0,28,Fear,4052.76,,,,False,21,0,0,us,,,
SOL,1785794400,,,,,,,,,,,,,,,,,,,5.86e-05,73.52,73.54,7.852e-05,73.51,0.0,,,,183294244405.26926,71925700747.55423,84.0,75.0,71.0,55.0,37.0,44.0,58.0,65.0,76.0,97.0,93.0,43.0,39.0,28,Fear,4052.19,,,,False,22,0,0,us,,,
SOL,1785798000,,,,,,,,,,,,,,,,,,,5.86e-05,73.54,73.56,7.852e-05,73.53,0.0,,,,183294244405.26926,71925700747.55423,71.0,73.0,28.0,43.0,23.0,26.0,62.0,50.0,39.0,83.0,56.0,35.0,44.0,28,Fear,4052.2,,,,False,23,0,0,us,,,
SOL,1785801600,,,,,,,,,,,,,,,,,,,0.0001,73.06,73.08,5.307e-05,73.04,0.0,,,,183257981671.08038,72085533591.37706,67.0,68.0,28.0,43.0,30.0,20.0,69.0,50.0,54.0,83.0,50.0,27.0,68.0,25,Extreme Fear,4046.38,,,,False,0,1,0,asia,,,
SOL,1785805200,,,,,,,,,,,,,,,,,,,0.0001,73.74,73.77,5.307e-05,73.73,0.0,,,,183257981671.08038,72085533591.37706,62.0,65.0,24.0,44.0,54.0,17.0,69.0,44.0,37.0,82.0,50.0,26.0,97.0,25,Extreme Fear,4057.76,,,,False,1,1,0,asia,,,
SOL,1785808800,,,,,,,,,,,,,,,,,,,0.0001,73.85,73.87,5.307e-05,73.85,0.0,,,,183257981671.08038,72085533591.37706,66.0,69.0,22.0,44.0,29.0,18.0,61.0,47.0,24.0,76.0,46.0,47.0,93.0,25,Extreme Fear,4055.75,,,,False,2,1,0,asia,,,
SOL,1785812400,,,,,,,,,,,,,,,,,,,0.0001,73.66,73.7,5.307e-05,73.64,0.0,,,,183257981671.08038,72085533591.37706,67.0,61.0,26.0,40.0,66.0,18.0,58.0,48.0,22.0,73.0,43.0,100.0,78.0,25,Extreme Fear,4050.01,,,,False,3,1,0,asia,,,
SOL,1785816000,,,,,,,,,,,,,,,,,,,0.0001,73.79,73.82,5.307e-05,73.78,0.0,,,,183257981671.08038,72085533591.37706,65.0,61.0,25.0,41.0,36.0,18.0,54.0,49.0,33.0,72.0,47.0,34.0,71.0,25,Extreme Fear,4060.54,,,,False,4,1,0,asia,,,
SOL,1785819600,,,,,,,,,,,,,,,,,,,0.0001,73.71,73.74,5.307e-05,73.71,0.0,,,,183257981671.08038,72085533591.37706,69.0,62.0,34.0,38.0,27.0,15.0,48.0,54.0,33.0,68.0,42.0,19.0,57.0,25,Extreme Fear,4059.43,,,,False,5,1,0,asia,,,
SOL,1785823200,,,,,,,,,,,,,,,,,,,0.0001,73.4,73.42,5.307e-05,73.39,0.0,,,,183257981671.08038,72085533591.37706,62.0,54.0,46.0,32.0,27.0,16.0,45.0,55.0,30.0,63.0,42.0,15.0,53.0,25,Extreme Fear,4059.11,,,,False,6,1,0,asia,,,
SOL,1785826800,,,,,,,,,,,,,,,,,,,0.0001,73.66,73.68,5.307e-05,73.64,0.0,,,,183257981671.08038,72085533591.37706,60.0,48.0,34.0,31.0,24.0,14.0,42.0,50.0,24.0,59.0,35.0,20.0,49.0,25,Extreme Fear,4061.31,,,,False,7,1,0,asia,,,
SOL,1785830400,,,,,,,,,,,,,,,,,,,0.0001,73.33,73.36,5.08e-05,73.32,0.0,,,,183257981671.08038,72085533591.37706,59.0,45.0,38.0,32.0,0.0,19.0,41.0,50.0,17.0,57.0,32.0,19.0,50.0,25,Extreme Fear,4052.84,,,,False,8,1,0,europe,,,
SOL,1785834000,,,,,,,,,,,,,,,,,,,0.0001,73.26,73.29,5.08e-05,73.27,0.0,,,,183257981671.08038,72085533591.37706,60.0,46.0,28.0,32.0,26.0,17.0,39.0,45.0,32.0,57.0,30.0,15.0,47.0,25,Extreme Fear,4047.46,,,,False,9,1,0,europe,,,
SOL,1785837600,,,,,,,,,,,,,,,,,,,0.0001,73.58,73.61,5.08e-05,73.59,0.0,,,,183257981671.08038,72085533591.37706,59.0,47.0,25.0,31.0,21.0,11.0,39.0,42.0,19.0,54.0,21.0,12.0,50.0,25,Extreme Fear,4052.21,,,,False,10,1,0,europe,,,
SOL,1785841200,,,,,,,,,,,,,,,,,,,0.0001,73.92,73.95,5.08e-05,73.91,0.0,,,,183257981671.08038,72085533591.37706,60.0,49.0,20.0,31.0,0.0,14.0,41.0,42.0,18.0,60.0,32.0,21.0,50.0,25,Extreme Fear,4071.49,,,,False,11,1,0,europe,,,
SOL,1785844800,,,,,,,,,,,,,,,,,,,0.0001,73.79,73.82,5.08e-05,73.77,0.0,,,,183257981671.08038,72085533591.37706,64.0,54.0,32.0,35.0,25.0,15.0,47.0,44.0,19.0,69.0,38.0,24.0,52.0,25,Extreme Fear,4066.95,,,,False,12,1,0,europe,,,
SOL,1785848400,,,,,,,,,,,,,,,,,,,0.0001,73.61,73.63,5.08e-05,73.59,0.0,,,,183257981671.08038,72085533591.37706,64.0,61.0,26.0,41.0,23.0,15.0,46.0,44.0,18.0,72.0,35.0,21.0,48.0,25,Extreme Fear,4079.17,,,,False,13,1,0,us,,,
SOL,1785852000,,,,,,,,,,,,,,,,,,,0.0001,73.79,73.82,5.08e-05,73.8,0.0,,,,183257981671.08038,72085533591.37706,65.0,60.0,27.0,45.0,20.0,16.0,44.0,44.0,21.0,72.0,36.0,22.0,55.0,25,Extreme Fear,4079.82,,,,False,14,1,0,us,,,
SOL,1785855600,,,,,,,,,,,,,,,,,,,0.0001,73.95,73.99,5.08e-05,73.94,0.0,,,,183257981671.08038,72085533591.37706,66.0,57.0,29.0,49.0,0.0,20.0,47.0,43.0,34.0,75.0,37.0,23.0,75.0,25,Extreme Fear,4081.21,,,,False,15,1,0,us,,,
